time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
5567.195,0.005607135,0.003053077,-0.01168238,0.02001114,-0.03380978,0.03257503,0.09899092,0.09632634,-0.2262163,355.6505,355.8867,355.4251,-1.809575,-1.022715,0.5555142,1.445822,-2.64261,-2.177724,-0.3680154,0.3930063,-0.1292267,289.1956,249.357,32.91517,1.813001,-0.8683506,0.4298037,1.696392,2.411406,0.76963,0.509783,0.4090423,-0.08773039,293.7188,116.9631,327.149,
5581.311,0.003513316,0.003185518,-0.01126765,0.01766537,-0.02276638,0.0305676,0.09899354,0.09637582,-0.2263608,355.6357,355.8857,355.4066,-1.800309,-1.129524,0.5325065,1.475052,-2.533235,-2.438042,-0.390865,0.3755921,-0.124537,290.5481,256.4426,24.62027,1.809306,-0.9535028,0.3868166,1.667297,2.227535,0.6850466,0.5334404,0.3945833,-0.08368511,295.0683,114.4224,330.5253,
5595.415,0.001611117,0.002104504,-0.01080713,0.02530666,-0.003638282,0.01039845,0.09901428,0.09637183,-0.226553,355.6037,355.8462,355.4451,-1.79097,-1.219837,0.4853875,1.700779,-2.405418,-2.467149,-0.4133684,0.3573834,-0.1206809,292.3753,261.3427,18.27233,1.818707,-1.041669,0.3495405,1.728752,2.252485,0.6384349,0.557154,0.3791989,-0.08001596,296.8097,111.7101,334.0727,
5609.267,-0.0006715402,0.001052662,-0.01006706,0.02606487,0.02666737,-0.01689017,0.09900284,0.09635096,-0.2267299,355.6057,355.7661,355.4951,-1.772925,-1.3178,0.4058658,1.884862,-2.267302,-2.243627,-0.4354623,0.3376126,-0.1182584,294.404,264.1733,14.13854,1.831328,-1.130028,0.318374,1.77879,2.380008,0.637084,0.5808489,0.3626505,-0.07685983,298.8484,108.8684,337.585,
5622.99,-0.003178715,0.0002979794,-0.009365083,0.02257612,0.06426772,-0.007870582,0.09892297,0.09633376,-0.2268758,355.5971,355.6624,355.455,-1.747044,-1.407239,0.313569,1.842302,-2.171326,-1.849759,-0.4573588,0.3167944,-0.116982,296.4077,265.7963,11.77921,1.835853,-1.221074,0.2868089,1.871391,2.492902,0.6509103,0.6042907,0.3448413,-0.0742197,301.0885,106.2858,340.8041,
5637.123,-0.005584692,0.0003559948,-0.008242597,0.01130242,0.09337789,0.01861063,0.09879017,0.09634061,-0.2269635,355.6068,355.5663,355.3809,-1.726095,-1.490358,0.2252463,1.727844,-2.219545,-1.423848,-0.4792629,0.2952013,-0.1164222,298.6098,266.8885,10.44914,1.83154,-1.300282,0.2584057,1.973102,2.546914,0.674279,0.6274069,0.3262921,-0.07200938,303.4244,104.0156,343.6729,
5651.164,-0.007352035,0.001397121,-0.006543908,0.01315003,0.1070546,0.04403599,0.09864378,0.09638382,-0.2270169,355.5819,355.4821,355.3053,-1.717512,-1.57459,0.1515771,1.896157,-2.367778,-1.129264,-0.5009481,0.2726511,-0.1161079,301.3317,267.6052,9.309418,1.813363,-1.406513,0.2113388,2.167828,2.527758,0.6215253,0.6500597,0.3055269,-0.07064262,305.9399,102.3898,346.0176,
5664.804,-0.008024302,0.003404394,-0.004297635,0.03466921,0.108459,0.05927789,0.09849787,0.09646275,-0.2270198,355.5071,355.4026,355.2528,-1.707688,-1.665464,0.09180425,2.356641,-2.457899,-1.000574,-0.5218353,0.2490603,-0.1161048,304.5115,267.9606,8.002747,1.782201,-1.497437,0.167942,2.348468,2.379113,0.5530443,0.6723144,0.2843772,-0.06929371,308.3512,101.3433,347.9202,
5678.913,-0.007514625,0.005682513,-0.001496956,0.06496224,0.09566205,0.03355302,0.09838891,0.09658176,-0.2269759,355.4134,355.3387,355.3036,-1.675243,-1.755293,0.04525627,2.73908,-2.409366,-0.9884486,-0.5415161,0.2244946,-0.1165372,307.6794,268.3198,6.528102,1.746519,-1.57979,0.1364888,2.472045,2.260108,0.5717129,0.6945818,0.2627259,-0.06800601,310.7501,100.2557,349.8341,
5692.975,-0.00665103,0.006891239,0.001102038,0.08152545,0.0803175,0.003862294,0.09831262,0.09670146,-0.2268982,355.3499,355.2892,355.3498,-1.620743,-1.823424,0.01258814,2.870387,-2.265976,-1.000225,-0.5600926,0.1995212,-0.1173256,310.534,268.781,5.129851,1.706665,-1.661009,0.1096519,2.669325,2.13343,0.6336656,0.7161478,0.2398867,-0.06709963,313.2647,99.29312,351.8113,
5706.604,-0.006099841,0.007176818,0.003820243,0.07878285,0.06824864,0.008605034,0.09824014,0.09680929,-0.2267818,355.2989,355.2474,355.3153,-1.538758,-1.891165,-0.02131517,2.857391,-2.103881,-0.9989728,-0.5774131,0.1733376,-0.1187537,313.1547,269.2654,3.898269,1.663832,-1.735875,0.08449867,2.874928,2.002635,0.6691368,0.7361891,0.2156737,-0.06670696,315.893,98.52944,353.6756,
5720.83,-0.005496474,0.008018596,0.006880251,0.07211345,0.0561968,0.01595378,0.09818411,0.09693658,-0.2266049,355.2556,355.2218,355.2991,-1.452195,-1.956205,-0.05789632,2.919977,-1.868785,-0.9476985,-0.5937805,0.1462035,-0.120389,315.6928,269.3569,2.876073,1.604998,-1.824579,0.05718476,3.052953,1.926321,0.7040544,0.7549109,0.189919,-0.06690262,318.686,97.75452,355.4674,
5734.679,-0.005237681,0.009817654,0.01052062,0.08918346,0.03652793,0.03085913,0.09814358,0.09710173,-0.226347,355.1335,355.2186,355.2658,-1.362513,-2.01913,-0.0863183,3.113463,-1.536578,-1.014906,-0.6085953,0.1183811,-0.1218105,318.2572,269.2352,1.506186,1.515481,-1.915646,0.0312442,3.111546,1.772025,0.8136711,0.7718789,0.1626743,-0.0674254,321.2463,96.95928,357.2876,
5748.617,-0.004809358,0.01257875,0.01423692,0.1119331,0.0236805,0.05562047,0.09811115,0.09732914,-0.2260356,354.9979,355.214,355.2016,-1.264128,-2.078121,-0.09763248,3.223627,-1.247606,-1.244492,-0.6218252,0.09000906,-0.1233041,320.7691,269.4703,359.6009,1.416509,-1.981363,0.01389682,3.136067,1.433313,1.083484,0.7875406,0.1351995,-0.06794149,323.4002,96.22871,359.5185,
5762.598,-0.003664052,0.01391503,0.01756224,0.1451518,0.01214919,0.02956795,0.09810138,0.0975535,-0.2256083,354.8375,355.1955,355.2809,-1.15487,-2.124985,-0.09810738,3.137566,-1.097146,-1.491857,-0.633525,0.06145738,-0.1251021,323.1504,270.163,357.5735,1.309876,-2.032211,-0.006636366,3.147761,1.028818,1.339463,0.8017877,0.1074672,-0.06877747,325.3232,95.66792,1.928645,
5776.618,-0.003339014,0.01316563,0.01993027,0.1460894,0.003839472,-0.01369402,0.09805965,0.09761709,-0.2252994,354.7613,355.1777,355.376,-1.040349,-2.155869,-0.1002523,2.941577,-1.083622,-1.586617,-0.6438991,0.03292827,-0.1271926,325.4434,270.9872,355.9299,1.205365,-2.074097,-0.03303276,3.128982,0.7799664,1.434113,0.8147206,0.07934548,-0.07031864,327.327,95.17448,4.074533,
5790.553,-0.004021065,0.009453136,0.02176924,0.115472,0.008919579,-0.0002966149,0.09798598,0.09758788,-0.2249765,354.7275,355.1632,355.3162,-0.9338874,-2.178162,-0.1144446,2.872737,-1.167267,-1.488055,-0.6531748,0.004377253,-0.1297729,327.9729,271.5992,354.8808,1.103193,-2.111999,-0.06736748,3.104745,0.7186136,1.329153,0.8263006,0.05087978,-0.07249362,329.5517,94.78455,5.677351,
5804.12,-0.004903656,0.004654238,0.02289042,0.06096422,0.01625611,0.05009743,0.09790874,0.09755584,-0.2246804,354.7469,355.1669,355.1747,-0.8339903,-2.193368,-0.1353603,2.916198,-1.192867,-1.358428,-0.6612298,-0.02413505,-0.1325481,330.6512,271.9993,354.0795,1.003096,-2.154432,-0.1088703,3.161187,0.8126743,1.07252,0.8364196,0.02186212,-0.07539293,332.184,94.49042,6.704461,
5818.104,-0.005611447,0.0004921253,0.02396039,0.01386971,0.006270376,0.09400626,0.09784889,0.09751681,-0.2243409,354.7711,355.2145,355.0399,-0.7316539,-2.194469,-0.1654884,2.977641,-0.92112,-1.273914,-0.6677445,-0.05256369,-0.1355704,333.0818,271.9426,353.1669,0.8996818,-2.194266,-0.145817,3.24714,0.9277129,0.8347258,0.8450787,-0.007173635,-0.07841562,335.0343,94.17381,7.468056,
5832.115,-0.005411771,-0.00199621,0.0245763,-0.01075669,-0.007205318,0.1118845,0.09777331,0.09748629,-0.2240062,354.7789,355.2636,354.9421,-0.6258437,-2.188368,-0.2003332,3.048661,-0.4651866,-1.257319,-0.6726796,-0.080988,-0.1387365,335.3205,271.491,351.9855,0.7926626,-2.220769,-0.1764381,3.288567,0.8958824,0.6824162,0.8523597,-0.03643824,-0.08174953,337.7561,93.94736,8.207766,
5845.78,-0.005248817,-0.003763894,0.02473409,-0.02130668,-0.02019757,0.09924671,0.09769964,0.09736434,-0.2236605,354.7946,355.3056,354.9026,-0.534564,-2.182724,-0.2249617,3.085846,-0.1422229,-1.230601,-0.6768027,-0.1089735,-0.1418476,337.5736,271.0409,350.7919,0.6823246,-2.2361,-0.2070266,3.29828,0.5910685,0.646064,0.8580782,-0.06599024,-0.08506452,340.1732,94.09676,9.210904,
5860.132,-0.006043498,-0.005376484,0.02475143,-0.04825891,-0.02293276,0.08293831,0.09758902,0.09722905,-0.2233362,354.8722,355.3352,354.8476,-0.4329998,-2.170721,-0.2360521,3.056076,-0.04636148,-1.14103,-0.6794398,-0.1366825,-0.1449526,339.8568,270.795,349.8597,0.5681577,-2.24146,-0.2278097,3.22356,0.1947895,0.7706622,0.8621325,-0.09540907,-0.08816309,342.2404,94.35461,10.6496,
5874,-0.006931306,-0.007442838,0.02454677,-0.06790118,-0.01771277,0.06980536,0.09749722,0.09706037,-0.2230439,354.9381,355.3556,354.7981,-0.3315266,-2.153744,-0.2345841,3.013065,-0.07577172,-1.01738,-0.6805525,-0.1641397,-0.1480134,342.1913,270.7094,349.1859,0.4557884,-2.241748,-0.2334413,3.097019,-0.008963108,0.9679573,0.8648787,-0.1248887,-0.09155654,344.1866,94.28551,12.27024,
5887.833,-0.007318386,-0.008612464,0.02400183,-0.08195283,-0.01680812,0.04198857,0.09743476,0.09694936,-0.2227602,355.0222,355.3749,354.8024,-0.2260197,-2.131336,-0.224605,2.980432,-0.1034548,-1.023273,-0.6802066,-0.1909624,-0.1508764,344.5504,270.8096,348.3588,0.3507925,-2.243604,-0.239625,3.012637,-0.07536377,1.052323,0.8666376,-0.1543209,-0.09531824,346.2392,94.09981,13.69916,
5901.762,-0.007207819,-0.008517386,0.02356166,-0.0841649,-0.02481667,0.01347618,0.09735322,0.09685687,-0.2224278,355.0825,355.413,354.8238,-0.1211384,-2.097298,-0.208632,2.854056,-0.1706695,-1.093529,-0.6787921,-0.21707,-0.1536445,346.7324,271.1719,347.4715,0.257064,-2.244764,-0.2498572,2.991251,-0.1633657,1.019614,0.8674757,-0.1836727,-0.09903857,348.3937,94.07658,14.93762,
5915.758,-0.006889433,-0.007010362,0.02302745,-0.07265874,-0.03235748,-0.00072517,0.09725714,0.09683555,-0.2221189,355.1117,355.4515,354.8326,-0.02236788,-2.051125,-0.1999537,2.672654,-0.1030318,-1.132807,-0.676261,-0.2426961,-0.1564609,348.6263,271.3813,346.5603,0.1613151,-2.245843,-0.2631878,3.032948,-0.4123825,0.9587842,0.8669488,-0.2132275,-0.1025693,350.6003,94.41683,16.24978,
5929.495,-0.006568057,-0.005323629,0.02211872,-0.04716882,-0.0373862,-0.01631402,0.09717178,0.09672704,-0.2218843,355.109,355.4811,354.8746,0.06633631,-2.005138,-0.1984106,2.574527,0.0555546,-1.112427,-0.6727698,-0.2676865,-0.1590327,350.5135,271.3275,345.6731,0.07723715,-2.246237,-0.2663896,3.124017,-0.6982167,1.021652,0.865337,-0.2423691,-0.1057517,352.9146,94.81687,17.9122,
5943.316,-0.006372099,-0.004573087,0.02027035,-0.03899615,-0.03591685,-0.03383005,0.09710026,0.09661577,-0.2216892,355.1492,355.4948,354.922,0.1477587,-1.963993,-0.1943223,2.537739,0.1380251,-1.01644,-0.6683931,-0.2921871,-0.1615555,352.4866,271.2565,344.9991,-0.01864173,-2.232446,-0.2566922,3.093409,-0.8890634,1.24972,0.8620311,-0.2709127,-0.1088492,355.0256,94.95083,19.93494,
5957.364,-0.005992997,-0.005520499,0.01810518,-0.04502874,-0.02940023,-0.05896994,0.09702396,0.09651212,-0.2214451,355.2133,355.4975,355.0031,0.2267541,-1.93009,-0.1876991,2.518924,0.1627598,-0.8695369,-0.6630239,-0.3165863,-0.1638871,354.4785,271.2011,344.5513,-0.1209868,-2.206721,-0.2453414,2.979,-0.9141675,1.413366,0.8574796,-0.2990029,-0.1121845,356.9865,94.82632,21.83971,
5971.424,-0.005293988,-0.007266615,0.01575767,-0.06676672,-0.01347162,-0.08613738,0.09696865,0.09636953,-0.2212815,355.3267,355.4741,355.0903,0.2942905,-1.909127,-0.1710373,2.529546,0.1642941,-0.8937122,-0.657035,-0.3406484,-0.1657995,356.5566,271.3374,343.9116,-0.2152761,-2.174844,-0.2399884,2.869821,-0.8532353,1.355428,0.8522444,-0.3265655,-0.1155328,358.9714,94.6933,23.27881,
5985.051,-0.005187924,-0.009217153,0.01419127,-0.08070228,0.003653156,-0.08478293,0.09689617,0.09619283,-0.2211246,355.4129,355.4465,355.1208,0.3720883,-1.883248,-0.1400048,2.463962,0.1802349,-1.148106,-0.6497906,-0.3642164,-0.1670873,358.517,271.7098,342.7902,-0.2989065,-2.141686,-0.244275,2.778641,-0.9496185,1.144311,0.845983,-0.3539242,-0.1189105,0.9424805,94.9584,24.48265,
5999.205,-0.004507081,-0.01032296,0.01232228,-0.08612394,0.01829344,-0.07279215,0.09680772,0.09600085,-0.2210364,355.4902,355.4174,355.1415,0.4379731,-1.858088,-0.114224,2.385287,0.26463,-1.488662,-0.6419219,-0.3871759,-0.1683642,0.4427859,272.137,341.2627,-0.3729231,-2.12056,-0.2535894,2.76766,-1.19163,0.9791042,0.8386309,-0.3810171,-0.1218992,3.034017,95.56477,25.86288,
6013.305,-0.003332295,-0.01062782,0.01043349,-0.08433357,0.02308547,-0.06668414,0.09674597,0.0958247,-0.2209754,355.5597,355.3994,355.1823,0.5186627,-1.816093,-0.09476759,2.243133,0.3183534,-1.609727,-0.6326723,-0.4096386,-0.169582,2.167223,272.507,339.9555,-0.4759699,-2.099008,-0.2418333,2.834367,-1.325354,0.9636618,0.8292494,-0.4076446,-0.1243006,5.322234,95.95436,27.41107,
6026.821,-0.001628397,-0.01068053,0.008228738,-0.08883254,0.02985553,-0.07179443,0.09675264,0.0956682,-0.2209229,355.6564,355.3628,355.2345,0.5740865,-1.78843,-0.09306009,2.219918,0.4286999,-1.465738,-0.6232582,-0.4320048,-0.1710654,4.01306,272.548,339.1364,-0.5714542,-2.065269,-0.2071164,2.794437,-1.288944,1.228292,0.818814,-0.4334522,-0.1262625,7.352437,95.80382,29.27187,
6040.926,-0.0002817058,-0.01075584,0.006433858,-0.09276752,0.04229039,-0.09189719,0.09678245,0.09551661,-0.2208762,355.7569,355.2992,355.3306,0.6411628,-1.763058,-0.09538639,2.295644,0.6464791,-1.354998,-0.6123462,-0.4537571,-0.1720665,6.115476,272.3255,338.2518,-0.664921,-2.016929,-0.1668499,2.657202,-1.139414,1.599802,0.807471,-0.4584488,-0.1282579,9.098084,95.19634,31.24781,
6054.985,0.0006073947,-0.0123822,0.002898482,-0.09470969,0.06065925,-0.1059663,0.09680986,0.09530801,-0.2209129,355.8549,355.2159,355.4064,0.7124409,-1.732891,-0.07656743,2.368829,0.6567375,-1.366838,-0.6006069,-0.4747424,-0.1724601,8.297071,272.5173,337.3803,-0.7395805,-1.967194,-0.1474978,2.453231,-1.095765,1.840178,0.7956068,-0.4828593,-0.1304826,10.61741,94.68348,33.21441,
6068.913,0.0007041431,-0.01472485,8.169605E-05,-0.1149847,0.08080503,-0.08734138,0.09680939,0.09505607,-0.2209601,355.9967,355.1339,355.3952,0.7811375,-1.691231,-0.04038398,2.37282,0.4519021,-1.494798,-0.5885742,-0.4950328,-0.1727504,10.3585,273.3217,336.5641,-0.8259367,-1.901533,-0.1495774,2.189286,-1.175994,1.842788,0.7822742,-0.5065466,-0.1328849,11.9097,94.56252,35.02243,
6082.588,0.001595227,-0.0160529,-0.002217299,-0.1365167,0.0953819,-0.05064958,0.09683895,0.09480751,-0.2210259,356.1339,355.0598,355.3405,0.8430737,-1.638403,-0.02093507,2.242469,0.4136257,-1.629819,-0.5758692,-0.5146896,-0.1731979,12.16266,273.9399,335.5458,-0.8888513,-1.863131,-0.1671248,2.088596,-1.391858,1.606297,0.7687204,-0.5299355,-0.135143,13.49355,94.98038,36.63416,
6096.751,0.004002843,-0.01542819,-0.004557927,-0.1274016,0.09062593,-0.02868298,0.09694791,0.09460434,-0.2211447,356.2047,355.0144,355.3311,0.8996728,-1.583986,-0.01893596,2.066938,0.5037963,-1.637277,-0.5624377,-0.5337902,-0.1735814,13.80107,274.2161,334.5387,-0.9771769,-1.829427,-0.1694502,2.214001,-1.480946,1.326812,0.7533372,-0.5527248,-0.1369324,15.5862,95.29165,37.90768,
6110.442,0.006986093,-0.0127962,-0.00593099,-0.1006071,0.07992715,-0.03326753,0.09711218,0.09448615,-0.2212615,356.2469,354.9646,355.3719,0.956205,-1.536738,-0.02783093,1.939361,0.6332531,-1.474193,-0.5482548,-0.5526906,-0.1743202,15.4003,274.2417,333.8052,-1.06321,-1.79811,-0.1477612,2.361425,-1.403497,1.374988,0.7369872,-0.5748658,-0.1386203,17.75692,94.97371,39.28695,
6124.3,0.009312415,-0.009690505,-0.00697923,-0.0735368,0.08214902,-0.05044117,0.09729481,0.09444022,-0.2213707,356.2843,354.8802,355.4335,1.018977,-1.501302,-0.04154582,1.954092,0.820795,-1.276243,-0.5331462,-0.5710715,-0.1749185,17.26072,274.082,333.2193,-1.150694,-1.757542,-0.1222557,2.438074,-1.30515,1.701443,0.7196462,-0.5962678,-0.1403228,19.8344,94.20094,40.98532,
6138.317,0.01072486,-0.006969936,-0.008220617,-0.04782128,0.09253591,-0.04374801,0.09746408,0.0944431,-0.221498,356.2979,354.7887,355.4322,1.086844,-1.473393,-0.03384583,2.148942,0.8441868,-1.262495,-0.5174128,-0.5888822,-0.175232,19.51542,274.4137,332.726,-1.229404,-1.70436,-0.1146909,2.312541,-1.314692,2.012023,0.7016077,-0.6169015,-0.1423411,21.59687,93.53069,42.91706,
6152.273,0.01176376,-0.005691035,-0.009374086,-0.04192849,0.1004945,-0.007610512,0.0976398,0.09442083,-0.221642,356.3293,354.7111,355.3546,1.144933,-1.438849,-0.01670399,2.209625,0.7709785,-1.432121,-0.5013913,-0.6058483,-0.175292,21.63771,275.099,332.0204,-1.298141,-1.642662,-0.1254615,2.063929,-1.437572,2.144059,0.6827477,-0.6366727,-0.1444145,23.10395,93.25929,44.95351,
6165.922,0.01327041,-0.0052009,-0.009787712,-0.04154402,0.09107352,0.01994552,0.09785795,0.09435859,-0.2217884,356.3608,354.6744,355.3002,1.20122,-1.381189,0.001566306,2.125504,0.6342719,-1.683345,-0.4843698,-0.6217902,-0.1755174,23.46111,276.0074,331.1187,-1.361189,-1.583524,-0.1398706,1.972252,-1.530914,2.083929,0.6633812,-0.6555776,-0.1467563,24.83735,93.06602,46.68695,
6180.259,0.01540188,-0.004454162,-0.009797861,-0.0346492,0.06071066,0.02194542,0.09812474,0.0943146,-0.2219229,356.3717,354.6841,355.2971,1.246634,-1.318825,0.0004637241,2.064668,0.5795273,-1.758001,-0.4672932,-0.6367906,-0.1762507,25.27717,276.8448,330.4221,-1.419245,-1.525397,-0.1565671,2.003731,-1.605568,1.841202,0.6437262,-0.6735489,-0.1493535,26.86083,92.97254,47.9849,
6194.438,0.01771844,-0.003807714,-0.009727126,-0.02196855,0.02582521,0.009245287,0.09850168,0.09429548,-0.222054,356.3703,354.7122,355.3204,1.276582,-1.251892,-0.01541907,2.084688,0.5434239,-1.504125,-0.4501785,-0.6509243,-0.177686,27.05992,277.6371,330.4782,-1.470703,-1.466952,-0.1737216,2.083533,-1.731006,1.534425,0.6236839,-0.6906771,-0.1519003,29.12096,93.06802,49.0705,
6208.227,0.01923691,-0.003557097,-0.009519488,-0.0143498,-0.003979636,-0.01713312,0.09879279,0.09420706,-0.2221932,356.3841,354.7455,355.3827,1.293289,-1.1833,-0.04450615,2.136078,0.6116179,-1.082909,-0.4331015,-0.6642627,-0.1795819,28.85502,278.2498,331.0595,-1.517256,-1.410867,-0.1817123,2.237372,-1.894764,1.374793,0.603366,-0.7068312,-0.1544982,31.71178,93.05811,50.16652,
6221.647,0.01918404,-0.004089788,-0.00903844,-0.0157353,-0.01936701,-0.02200659,0.0990386,0.0941254,-0.2223067,356.404,354.7719,355.3886,1.301311,-1.129308,-0.08529975,2.208349,0.9099473,-0.6480147,-0.4162503,-0.6773206,-0.1818704,30.92503,278.4571,331.8459,-1.552794,-1.340813,-0.1891882,2.223694,-2.094805,1.37313,0.582974,-0.7216502,-0.156937,34.19841,93.18513,51.63571,
6235.846,0.01875437,-0.0045997,-0.008599054,-0.01760894,-0.01800447,-0.02255253,0.09928179,0.09407049,-0.2224126,356.4221,354.7747,355.4049,1.304022,-1.089175,-0.1236396,2.181336,1.330696,-0.4485286,-0.3994169,-0.6899086,-0.1839142,33.21807,278.2528,332.2175,-1.569669,-1.246996,-0.1894798,1.99836,-2.159697,1.503935,0.5624375,-0.7348458,-0.1591014,36.172,93.32334,53.40394,
6249.746,0.01747861,-0.004029667,-0.007109997,-0.01419863,-0.02399439,-0.02221885,0.09952641,0.09403331,-0.2225041,356.427,354.8016,355.4239,1.304451,-1.045801,-0.1475552,2.0263,1.631691,-0.4917274,-0.3825353,-0.7016123,-0.1857088,35.44547,277.8861,332.026,-1.571148,-1.133892,-0.1790674,1.701841,-2.071117,1.740806,0.5419785,-0.746269,-0.1610285,37.68343,93.24095,55.3176,
6263.548,0.01677799,-0.001593306,-0.005256321,0.001893444,-0.02392914,-0.01470838,0.09976196,0.09405103,-0.2225285,356.3899,354.8151,355.4256,1.299783,-0.9892628,-0.1569377,1.794569,1.699348,-0.6552151,-0.3657563,-0.7123589,-0.187485,37.35608,277.5945,331.4708,-1.558357,-1.011522,-0.1650288,1.474414,-1.934307,1.847036,0.5222586,-0.7559585,-0.1627861,39.05993,93.05149,57.00444,
6277.618,0.01565274,0.001905215,-0.003255925,0.037542,-0.0209811,0.00170454,0.09997272,0.09414469,-0.2225204,356.2924,354.8189,355.4135,1.288658,-0.9234803,-0.1568726,1.610142,1.662858,-0.8474861,-0.3493784,-0.722078,-0.1891964,39.1309,277.4319,330.744,-1.526172,-0.8685338,-0.1496453,1.411557,-1.735896,1.523768,0.5034511,-0.7634103,-0.164325,40.51406,92.8726,57.75678,
6291.527,0.01418071,0.005411575,-0.001924902,0.06279439,-0.005100464,0.00897932,0.1001463,0.09429783,-0.2225142,356.2177,354.7843,355.4159,1.266629,-0.849946,-0.15496,1.441912,1.609422,-0.9104275,-0.3335984,-0.7308334,-0.1909479,40.75893,277.2523,330.1066,-1.488056,-0.7544562,-0.1391566,1.531495,-1.637632,0.7956311,0.4854721,-0.770216,-0.1660314,42.36242,92.90814,57.48252,
6305.253,0.01228769,0.006403272,-0.0008931239,0.06965094,0.02341898,0.01322593,0.1002734,0.09441394,-0.2225003,356.171,354.7138,355.4061,1.23262,-0.7723345,-0.1502808,1.261672,1.533275,-0.914233,-0.3184357,-0.7387146,-0.1924818,42.19889,277.0142,329.4732,-1.444927,-0.6604314,-0.1257474,1.688164,-1.696007,0.1040067,0.4684525,-0.7762215,-0.1673758,44.55853,93.05948,56.7918,
6319.383,0.009762405,0.00537311,-0.0005325915,0.04760617,0.05850534,0.02295107,0.1003535,0.09446166,-0.2225013,356.1846,354.6206,355.3633,1.197291,-0.7088367,-0.14093,1.127549,1.483537,-0.9427328,-0.3038515,-0.7460136,-0.1936743,43.61128,276.7427,328.7381,-1.391179,-0.5781698,-0.09652205,1.768758,-1.710605,-0.07164529,0.4523699,-0.7814208,-0.1679406,46.65593,92.85912,56.38559,
6333.502,0.007990833,0.004086798,-0.0003944139,0.02208425,0.09437496,0.03397232,0.1004446,0.09446785,-0.2225089,356.202,354.504,355.3063,1.155486,-0.6470505,-0.1256827,1.027575,1.426959,-0.9699153,-0.2901073,-0.7523767,-0.1945209,44.95604,276.4971,327.9689,-1.318021,-0.4970627,-0.05347696,1.783641,-1.538692,0.2929948,0.4376493,-0.7854756,-0.1679498,48.33404,91.98933,56.43949,
6347.007,0.006505745,0.003121563,-0.0003076085,0.01131616,0.123738,0.04869016,0.1005199,0.09446794,-0.2225132,356.1981,354.3763,355.2371,1.097037,-0.5736092,-0.09496865,1.017126,1.27287,-0.9749668,-0.2776611,-0.7574525,-0.1947589,46.18356,276.6602,327.4782,-1.216836,-0.4106181,-0.01532074,1.706099,-1.201734,0.7243008,0.4249549,-0.7884582,-0.1679358,49.49696,90.66856,56.50755,
6361.216,0.005000602,0.002115362,7.420691E-05,0.003619565,0.1420127,0.06658026,0.1005571,0.09447274,-0.2225037,356.1991,354.255,355.147,1.023263,-0.4976502,-0.05088154,1.104254,1.025937,-0.9946307,-0.2666807,-0.761563,-0.1945943,47.29261,277.4317,327.3597,-1.104282,-0.3378012,0.008954048,1.553861,-0.8802594,0.9347837,0.4141541,-0.7909708,-0.1678673,50.31953,89.36527,56.41153,
