time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2713.646,0.06018096,0.02847729,-0.006640784,0.203579,-0.07736506,0.0873186,0.07031775,0.08417217,-0.2503781,359.4458,0.703979,354.4017,-0.5545524,0.06468806,0.1723321,-0.8260136,0.01652927,0.8020232,-0.02807147,-0.4949228,0.1931109,12.05858,347.0905,63.54494,0.5906929,0.2825285,0.01311778,-1.078289,0.6407795,1.500328,0.05172011,0.2230402,0.08151013,331.438,328.2661,97.7518,
2727.611,0.06317598,0.02102471,-0.006862999,0.1483983,-0.1104008,0.1227628,0.07125831,0.08422651,-0.2504945,359.404,0.8362099,354.248,-0.699005,0.1844237,0.2197727,-0.8719348,0.3630705,0.7717649,-0.03989397,-0.4897542,0.1973314,11.38665,346.0771,63.10904,0.7186727,0.3037627,0.06093407,-0.9195333,0.8416719,1.751629,0.06350245,0.2269429,0.0834841,330.5232,329.6618,95.69772,
2741.045,0.06551286,0.01347277,-0.007719193,0.07103187,-0.127974,0.1405471,0.07224751,0.08431172,-0.2505898,359.4641,0.9606008,354.1264,-0.8020787,0.2999725,0.2533667,-0.9350106,0.5703723,0.9909157,-0.05218899,-0.4831429,0.2016414,10.511,344.9926,62.12056,0.840694,0.3136616,0.1045091,-0.6730683,1.090019,1.911296,0.07648845,0.2304847,0.0859464,329.4262,331.2892,93.72765,
2755.521,0.06714918,0.006103336,-0.008149263,-0.007487163,-0.1440881,0.1203509,0.07321072,0.0842434,-0.2507119,359.5759,1.110207,354.0928,-0.8850253,0.4290619,0.2793461,-0.9728498,0.767301,1.385775,-0.06534716,-0.4745705,0.2061155,9.224181,343.8902,60.61198,0.9524057,0.3081033,0.1409634,-0.4184893,1.296111,2.001209,0.09067492,0.2335331,0.08864284,328.2724,333.046,91.78721,
2769.539,0.06815371,-0.0002674558,-0.007999818,-0.07858477,-0.1583837,0.07915591,0.07416868,0.08413304,-0.2508154,359.7167,1.266937,354.1083,-0.9586801,0.5867894,0.3001635,-0.9616356,1.028282,1.860455,-0.07938466,-0.4636457,0.2107888,7.427777,342.8228,58.74522,1.039978,0.2894914,0.1642765,-0.227848,1.401659,2.041805,0.1055458,0.2361282,0.09138346,327.2153,334.8264,89.8168,
2783.123,0.06869681,-0.004678524,-0.008109204,-0.1402469,-0.1570475,0.03904827,0.07514405,0.08396441,-0.2509389,359.8969,1.400088,354.1424,-1.007949,0.7431847,0.3130488,-0.891127,1.24854,2.32653,-0.09366468,-0.4510808,0.2154505,5.364774,341.9622,56.63633,1.129051,0.2549796,0.1834794,-0.08923578,1.468986,2.064926,0.1216541,0.2378992,0.09439594,326.2084,336.6509,87.76653,
2796.844,0.06835277,-0.008950369,-0.008252893,-0.1911804,-0.1491239,-0.01276265,0.07611942,0.08370778,-0.2510343,0.1000927,1.519019,354.2461,-1.037552,0.8940251,0.3150644,-0.8629334,1.405733,2.811126,-0.1080354,-0.43669,0.2198231,3.164246,341.2074,54.10742,1.201676,0.2069529,0.1959182,-0.09157223,1.469138,2.093262,0.1384207,0.238751,0.09741122,325.3765,338.3734,85.52689,
2811.086,0.06731693,-0.01187429,-0.008569703,-0.2438847,-0.1275652,-0.0589053,0.07703781,0.08351468,-0.2511578,0.3589868,1.608125,354.3669,-1.054566,1.042985,0.3020263,-0.8393804,1.653558,3.204914,-0.1225588,-0.4205956,0.2235914,0.6936043,340.4686,51.45866,1.2601,0.1498846,0.2033319,-0.2680185,1.448158,2.185938,0.1558062,0.2388593,0.100368,324.7459,340.0006,82.87524,
2824.97,0.06568615,-0.0136006,-0.008377576,-0.2733346,-0.1018878,-0.07871997,0.07790136,0.08332391,-0.2512612,0.5910602,1.675301,354.4496,-1.060315,1.180765,0.2754382,-0.7276322,1.967736,3.39223,-0.1369302,-0.4034214,0.2268846,358.0152,339.8229,49.06519,1.305708,0.08707137,0.2044496,-0.5834144,1.459422,2.311791,0.1737566,0.2379971,0.1030238,324.2709,341.4959,79.78723,
2838.788,0.06338193,-0.01310262,-0.00834411,-0.2831604,-0.0803692,-0.07563221,0.07871032,0.08323741,-0.2513895,0.8097171,1.735169,354.5025,-1.05266,1.301582,0.2437718,-0.5675718,2.200637,3.452912,-0.1510835,-0.3849844,0.2298217,355.342,339.3686,46.8187,1.354285,0.0194696,0.2072819,-0.8697463,1.498127,2.563704,0.1924839,0.2362928,0.1057598,324.0002,343.2635,76.13243,
2852.801,0.06088043,-0.01117526,-0.007987145,-0.2689039,-0.06063842,-0.06384291,0.07951331,0.08308556,-0.2515068,0.9815851,1.773597,354.543,-1.036159,1.407544,0.2047273,-0.4708735,2.408185,3.444578,-0.1648131,-0.365473,0.2320367,352.6968,338.9115,44.5746,1.403529,-0.05242944,0.2155753,-1.111599,1.570094,2.938088,0.2114084,0.2336782,0.1087167,323.9668,345.4294,71.82747,
2866.666,0.05823129,-0.009427103,-0.007008851,-0.2342632,-0.04819619,-0.05198874,0.08027577,0.08290748,-0.2516212,1.103892,1.812006,354.5758,-1.006845,1.496469,0.1573035,-0.3587325,2.62522,3.329448,-0.177638,-0.345397,0.2335721,350.026,338.424,42.52237,1.444579,-0.1263662,0.222131,-1.296738,1.705842,3.273116,0.2307138,0.2300992,0.1116171,324.0497,347.7198,67.18417,
2880.453,0.05594011,-0.006946126,-0.006220038,-0.2036734,-0.03923457,-0.04226568,0.08101678,0.08288374,-0.2517047,1.222937,1.845019,354.6039,-0.9564575,1.563559,0.1136098,-0.2457432,2.727065,3.209424,-0.1894661,-0.3247805,0.2349265,347.463,338.1129,40.49989,1.482347,-0.2094387,0.221261,-1.413462,1.953017,3.537507,0.2504,0.2251556,0.1143442,324.1066,350.0485,62.28624,
2894.716,0.05461275,-0.00508425,-0.005757787,-0.1763402,-0.03496985,-0.0358017,0.08178473,0.08280937,-0.2517943,1.32436,1.880201,354.6314,-0.8915457,1.617869,0.07991502,-0.2366897,2.731737,3.129952,-0.2002431,-0.3030999,0.2359785,345.1411,337.9395,38.28984,1.503926,-0.2828258,0.2149201,-1.429986,2.254831,3.680215,0.269835,0.2194081,0.116821,324.1052,352.3046,57.36002,
2908.605,0.05373283,-0.005662798,-0.005376269,-0.1622638,-0.03678244,-0.03117318,0.08252192,0.0826296,-0.2518544,1.438808,1.927489,354.6595,-0.8224068,1.660136,0.05407937,-0.2702757,2.714137,3.142491,-0.210025,-0.2810566,0.2366189,342.9278,337.9822,35.78527,1.506195,-0.3588328,0.2058544,-1.479848,2.637204,3.705639,0.2889605,0.2124579,0.1192922,324.0742,354.2668,52.31951,
2922.264,0.05340472,-0.007575074,-0.0064952,-0.1772358,-0.02834273,-0.03531227,0.08327675,0.08249455,-0.2519975,1.617446,1.954157,354.7107,-0.730704,1.70597,0.02355651,-0.3476393,2.729325,3.246814,-0.2182653,-0.2581726,0.2366904,340.7711,338.2544,32.86665,1.491708,-0.4395077,0.2002225,-1.495311,3.052566,3.66703,0.307718,0.2042749,0.1219256,324.0289,356.0088,47.18311,
2936.324,0.05262428,-0.008885657,-0.00697061,-0.181915,-0.00960637,-0.04572125,0.083992,0.0824376,-0.2521129,1.756206,1.939071,354.7778,-0.6339511,1.744878,-0.01110798,-0.483573,2.874825,3.343356,-0.2251153,-0.2349484,0.2362103,338.6287,338.5079,29.58408,1.47384,-0.5274464,0.2021755,-1.384324,3.430358,3.734967,0.3260698,0.1947889,0.1247599,324.089,357.9738,41.7253,
2950.311,0.05119545,-0.007261677,-0.008181158,-0.1534074,0.01823789,-0.05708466,0.08467555,0.08245431,-0.2522783,1.814913,1.888415,354.8448,-0.5316279,1.774766,-0.04786102,-0.5660887,3.030231,3.405074,-0.2305925,-0.2113578,0.2349855,336.546,338.8916,26.1165,1.455727,-0.6274197,0.212986,-1.208766,3.755045,3.977697,0.3438777,0.1839154,0.1278144,324.4575,0.2916046,35.76649,
2964.264,0.05001225,-0.005203811,-0.009631606,-0.1007395,0.04441912,-0.05894451,0.08535767,0.08236012,-0.2524514,1.807303,1.820252,354.8872,-0.4238287,1.801572,-0.09645016,-0.3912644,3.101255,3.41847,-0.2348339,-0.1876891,0.2327967,334.3105,339.5946,22.85863,1.428797,-0.7411588,0.2325505,-1.037507,3.984246,4.3234,0.3608988,0.1716045,0.1311325,325.2962,2.781627,29.48505,
2977.99,0.04882962,-0.004377956,-0.0120119,-0.07115943,0.06678753,-0.03415641,0.0860281,0.08226003,-0.2526975,1.854263,1.738298,354.8654,-0.3134339,1.818742,-0.1495712,-0.01838362,3.038874,3.373811,-0.2378308,-0.1642609,0.2302475,331.9277,340.6207,19.97199,1.384312,-0.8671431,0.2586311,-0.902927,4.058369,4.612591,0.376885,0.1576019,0.1347676,326.5966,5.103126,23.3776,
2992.132,0.04750011,-0.005204224,-0.01493491,-0.05569723,0.08256511,0.01225026,0.08665109,0.08209257,-0.2530017,1.895594,1.652103,354.7808,-0.2064929,1.81693,-0.1912379,0.1963233,2.877726,3.302239,-0.2395737,-0.1409287,0.2273903,329.8634,341.8965,17.05649,1.312088,-0.9972384,0.2817225,-0.7663951,3.9536,4.635685,0.3913034,0.1417509,0.1385927,328.019,6.933073,18.04938,
3006.075,0.04611364,-0.005170256,-0.01823429,-0.04781455,0.09693972,0.06536454,0.08725715,0.08212275,-0.2533302,1.944868,1.552334,354.6537,-0.1064151,1.800534,-0.2234715,0.2684429,2.680889,3.196659,-0.2401028,-0.1177333,0.224042,328.1881,343.3145,14.10467,1.20959,-1.118498,0.2943392,-0.5752165,3.695745,4.340586,0.4038651,0.1243276,0.1423739,329.1823,8.23685,13.75253,
3019.76,0.04466002,-0.002485564,-0.02048459,-0.0114535,0.1059806,0.1029627,0.08784437,0.08225799,-0.2536416,1.897838,1.44695,354.5299,-0.02195889,1.779356,-0.2493493,0.3503558,2.568891,3.126376,-0.2397805,-0.09506644,0.220542,326.5618,344.8748,11.03277,1.088247,-1.230539,0.3009543,-0.4191276,3.287998,3.917771,0.4145582,0.1055756,0.1461981,330.2099,9.230278,10.37502,
3033.916,0.04337387,0.00299498,-0.02210556,0.04831441,0.1080185,0.1157461,0.08842611,0.08248097,-0.2539778,1.767233,1.345299,354.4336,0.0742933,1.7456,-0.2695479,0.3636349,2.546737,3.098408,-0.2378679,-0.07289679,0.2169738,325.1218,346.6116,7.64234,0.9578699,-1.336708,0.311092,-0.4321367,2.892817,3.546337,0.4237316,0.08572868,0.1503046,331.4425,9.929412,7.540508,
3047.855,0.04278057,0.008185451,-0.0233544,0.117833,0.1042406,0.1056027,0.08905268,0.08266316,-0.2543168,1.579979,1.250286,354.3708,0.1693887,1.707595,-0.2861661,0.3482103,2.694015,3.11264,-0.2346353,-0.05087569,0.2127069,323.8142,348.4579,3.725405,0.8246602,-1.431171,0.3245715,-0.55592,2.604403,3.22152,0.4314279,0.06511787,0.1546717,332.8561,10.28095,5.076808,
3061.537,0.04344009,0.01150459,-0.02463458,0.1580347,0.1064703,0.07156315,0.0897274,0.0828171,-0.2547245,1.422916,1.143322,354.3766,0.2503262,1.679501,-0.31997,0.6020123,2.778112,3.119522,-0.2308587,-0.02958388,0.2076553,322.1519,350.4639,359.8606,0.6808616,-1.52793,0.3433114,-0.7649916,2.366804,3.028004,0.4372479,0.04332313,0.1593229,334.5768,10.51236,2.795641,
3075.763,0.04426109,0.01175115,-0.02654896,0.1666079,0.1100092,0.02585081,0.09037662,0.08290131,-0.2551613,1.31233,1.04051,354.4296,0.3460782,1.639219,-0.3757805,1.079398,2.575022,3.104174,-0.2259295,-0.009300878,0.2020496,320.0593,352.8117,356.4631,0.5629626,-1.598059,0.3593606,-0.8983791,2.184537,2.975752,0.4421001,0.02149915,0.164153,336.4043,10.82992,0.4524519,
3089.616,0.04580427,0.01090198,-0.02776671,0.1447128,0.1236516,-0.01948876,0.0910821,0.08306756,-0.2555213,1.25976,0.9134712,354.511,0.4042711,1.602084,-0.411215,1.368604,2.255558,2.975026,-0.2209335,0.01069888,0.1966479,318.2506,355.1695,353.4417,0.4711259,-1.646234,0.3709636,-0.9801852,2.03626,3.023112,0.4460347,-0.0003989656,0.1689322,338.3435,11.22488,358.0585,
3103.567,0.04829708,0.009591235,-0.02785959,0.1422923,0.1317742,-0.07444036,0.09185195,0.08315559,-0.25599,1.138303,0.7955188,354.656,0.4517406,1.553191,-0.4366215,1.528435,1.812545,2.704804,-0.2152477,0.02994657,0.1912224,316.6527,357.2408,351.1857,0.3546165,-1.694221,0.3868998,-1.129033,1.972315,3.181893,0.4479736,-0.02258034,0.1741191,340.6467,11.55336,355.5504,
3117.204,0.05144745,0.007917753,-0.02948082,0.1355459,0.1328479,-0.12752,0.09262776,0.08314353,-0.2564111,1.052204,0.6928826,354.8325,0.4836524,1.499554,-0.4438062,1.52492,1.378926,2.357524,-0.2090267,0.0484529,0.1860375,315.3755,358.9319,349.5103,0.2565706,-1.719271,0.3962014,-1.224133,1.932329,3.393149,0.4490409,-0.04445137,0.1792186,343.0899,11.86293,352.91,
3131.344,0.05490813,0.005634699,-0.02942462,0.1070616,0.1303403,-0.1623552,0.0934515,0.08311222,-0.256846,1.027182,0.5992178,355.0015,0.5134047,1.433055,-0.4255853,1.276252,0.9699804,2.08014,-0.2023201,0.06595078,0.1814654,314.6966,0.6137166,348.1256,0.1593406,-1.725615,0.3936612,-1.203371,1.825025,3.558651,0.4485253,-0.0661166,0.1839448,345.4364,12.226,350.273,
3145.163,0.05832648,0.002520969,-0.03019127,0.07066012,0.1221302,-0.1687714,0.0943327,0.08301996,-0.2573185,1.03295,0.5257246,355.1262,0.5513951,1.359012,-0.390465,0.9091724,0.7593677,1.926475,-0.1948142,0.08286396,0.1774013,314.5623,2.478178,346.4998,0.06855172,-1.712484,0.3774549,-1.072096,1.667521,3.556321,0.4466689,-0.08734644,0.1880858,347.4394,12.5357,347.85,
3158.98,0.06143615,-0.001187193,-0.03060707,0.02169418,0.1065665,-0.138253,0.09523463,0.08294059,-0.2577233,1.096662,0.4730851,355.1676,0.5970828,1.292801,-0.3645211,0.7771559,0.8816636,1.779784,-0.1861691,0.09898683,0.1730444,314.3204,4.180304,344.3329,-0.04839021,-1.67921,0.3466363,-0.8700578,1.539379,3.349682,0.4427643,-0.108118,0.1914624,348.986,12.59841,345.7711,
3172.996,0.06335241,-0.003856574,-0.03025299,-0.01902585,0.08725352,-0.08679702,0.09613943,0.08286577,-0.2581105,1.174562,0.4422198,355.1475,0.6519423,1.231444,-0.3569073,0.892614,1.133418,1.706295,-0.1766533,0.1139391,0.1683736,313.7701,5.983257,341.5881,-0.1565291,-1.647543,0.3159431,-0.692272,1.563676,3.185018,0.4378767,-0.1284861,0.19462,350.4501,12.293,343.6807,
3186.919,0.06478047,-0.004814798,-0.02810031,-0.04244031,0.06059023,-0.01671576,0.09704685,0.0829092,-0.2583852,1.227936,0.4359551,355.0532,0.7185044,1.162869,-0.3562427,1.069111,1.418959,1.785397,-0.1663888,0.1278686,0.1638988,313.2279,8.346189,338.1006,-0.3050612,-1.604133,0.282201,-0.4900601,1.83321,3.055217,0.4307558,-0.1482797,0.1974469,351.8464,11.27877,341.4694,
3200.621,0.06672851,-0.003323946,-0.02560904,-0.03101002,0.03655607,0.03208305,0.09804058,0.08294886,-0.2586489,1.210943,0.4353497,354.9744,0.7889225,1.087099,-0.35575,1.287176,1.771999,1.903745,-0.1552917,0.1407463,0.1594758,312.8384,11.07734,333.8869,-0.4298009,-1.56358,0.2553203,-0.3167804,2.078999,3.030616,0.422948,-0.1675782,0.2001288,353.2724,10.02844,339.1051,
3214.799,0.06856915,0.0002719238,-0.02323171,-0.0180576,0.01073512,0.0478197,0.0990212,0.08309835,-0.2588849,1.206493,0.4639709,354.9345,0.8564749,1.00206,-0.3466062,1.490375,2.14939,2.017637,-0.1435758,0.152504,0.155374,312.779,14.02979,329.1266,-0.5408977,-1.520371,0.2290621,-0.1935264,2.186197,3.015697,0.4138663,-0.186267,0.2024132,354.6463,8.792222,336.7816,
3228.836,0.06973001,0.003448649,-0.01755909,0.04315826,-0.02361446,0.04823149,0.1000168,0.0831603,-0.2589545,1.035051,0.5220866,354.9031,0.9043992,0.9214031,-0.3237735,1.561751,2.448408,2.067114,-0.1317719,0.1635579,0.1517881,313.2537,16.82803,324.4325,-0.6384826,-1.473312,0.2026601,-0.09889847,2.171149,2.972094,0.4037309,-0.2042488,0.2042505,355.8891,7.627276,334.5616,
3242.504,0.07073236,0.005839941,-0.01570775,0.08396151,-0.05610202,0.03595679,0.1009948,0.08324321,-0.2591901,0.9324074,0.6025832,354.897,0.9464763,0.8233024,-0.2839679,1.564684,2.799479,2.078311,-0.1193503,0.173335,0.1486782,314.3904,19.3085,319.7591,-0.7240025,-1.425809,0.1737939,-0.03889311,2.083792,2.938358,0.3925861,-0.2217232,0.2056475,357.0487,6.565218,332.3744,
3256.616,0.07120642,0.005436129,-0.01212761,0.0759113,-0.08211923,0.02084692,0.1019523,0.08321994,-0.2592406,0.9037954,0.7001739,354.903,0.9806896,0.7352585,-0.2569584,1.828861,3.067393,2.078485,-0.1065569,0.1822866,0.145344,315.4713,21.626,314.8456,-0.8178084,-1.36892,0.1413828,-0.03085243,2.06324,2.833023,0.3801622,-0.2380278,0.2066585,358.2404,5.341796,330.392,
3270.593,0.07071835,0.002130217,-0.01059448,0.0388157,-0.1068398,0.01661225,0.1028759,0.08315577,-0.259429,0.9369479,0.8220295,354.884,1.006623,0.6587965,-0.2521794,2.373424,3.124754,2.118302,-0.0937444,0.1900453,0.1418875,316.118,24.08818,309.4732,-0.8895702,-1.305654,0.1107809,0.01305953,1.98618,2.697873,0.3674768,-0.2534097,0.2074008,359.2383,4.128256,328.5394,
3284.569,0.06962724,-0.001513476,-0.008073366,-0.006971465,-0.1258537,0.0171116,0.103797,0.08311056,-0.2594295,1.008228,0.9511155,354.8677,1.022471,0.5875491,-0.2476146,2.830728,3.024921,2.163574,-0.08093316,0.197097,0.1387662,316.7521,26.51719,304.1537,-0.9472645,-1.234032,0.08053351,0.0955487,1.839576,2.628011,0.3541751,-0.2678886,0.2077759,0.01327084,3.022578,326.6281,
3298.28,0.06815046,-0.004742819,-0.006046614,-0.03605969,-0.1420815,0.01146607,0.1046958,0.08294305,-0.2595048,1.049453,1.092973,354.8708,1.027056,0.5163249,-0.2323066,2.955386,2.889987,2.138944,-0.06816567,0.2033946,0.135951,317.7799,28.50459,299.5628,-0.9972892,-1.164585,0.0541744,0.1790208,1.697074,2.699961,0.3402519,-0.2818468,0.207947,0.6843515,1.947753,324.4338,
3312.33,0.06605686,-0.008891799,-0.00442315,-0.06581408,-0.1612035,0.0004057961,0.1055543,0.08263005,-0.259511,1.132412,1.258539,354.8918,1.021972,0.4409544,-0.20712,2.772522,2.795219,2.070768,-0.05568511,0.2088907,0.1334997,319.3126,30.04689,295.8878,-1.050871,-1.101673,0.03188262,0.2447427,1.727134,2.783945,0.3258615,-0.2949223,0.2080171,1.456955,0.5310892,322.1688,
3326.093,0.06352495,-0.01344259,-0.003164705,-0.1249728,-0.1670732,-0.02016639,0.1063592,0.08235142,-0.2595139,1.330055,1.412808,354.9502,1.010672,0.3659467,-0.1801558,2.579192,2.733369,1.968378,-0.04316378,0.2134705,0.1313215,321.0644,31.18174,292.7336,-1.096078,-1.040126,0.01267451,0.2709918,1.759931,2.875808,0.3112787,-0.3070779,0.2080806,2.26002,359.0103,319.8471,
3339.874,0.06156462,-0.01751791,-0.001645823,-0.1726444,-0.1497815,-0.04686029,0.1072121,0.08204539,-0.2595048,1.509736,1.509238,355.0406,0.9988097,0.2920401,-0.1548252,2.554414,2.662924,1.897431,-0.030683,0.2170412,0.1294231,322.8201,32.1169,289.6099,-1.12671,-0.9849114,-0.004320301,0.175779,1.710245,3.013654,0.2962465,-0.3186884,0.207802,3.172101,357.7109,317.3429,
3353.998,0.05915522,-0.01886658,0.000155516,-0.1953109,-0.136768,-0.07515269,0.1079907,0.08185395,-0.2594595,1.665051,1.622737,355.1471,0.9878427,0.229325,-0.1416129,2.775177,2.418848,1.894885,-0.01808265,0.219895,0.1274098,324.1643,33.04752,286.1337,-1.161589,-0.9311708,-0.02004502,0.09259212,1.746488,3.036483,0.2806377,-0.3293673,0.2074188,4.19394,356.2656,314.9961,
3368.057,0.0575376,-0.01803972,0.002538372,-0.1787924,-0.1222012,-0.07679284,0.1087611,0.0816467,-0.2593393,1.747197,1.707751,355.1966,0.9811648,0.1815002,-0.1453151,3.035404,1.923132,2.027524,-0.005734257,0.2219014,0.1253941,324.8952,34.39329,282.2483,-1.197791,-0.868437,-0.03850888,0.09826996,1.779571,2.833458,0.264772,-0.3388815,0.2068067,5.097182,354.7098,313.1653,
3381.637,0.05548156,-0.01721659,0.004775818,-0.1479328,-0.1083489,-0.07162219,0.1094484,0.08139473,-0.259203,1.806279,1.782427,355.2443,0.9742212,0.1424687,-0.1487971,3.093863,1.476167,2.139898,0.00638053,0.2233526,0.1235722,325.5053,35.83485,278.5476,-1.222706,-0.7955782,-0.05868075,0.1487622,1.718869,2.472201,0.2488127,-0.3472686,0.2058935,5.784656,353.2948,311.8799,
3395.767,0.05297063,-0.01765001,0.005380686,-0.1377258,-0.08366957,-0.06079768,0.1101153,0.08107907,-0.259078,1.913173,1.817787,355.2791,0.9650479,0.09704024,-0.1433139,2.913646,1.21454,2.137726,0.01839283,0.2241311,0.1220618,326.3112,37.10509,275.4778,-1.23149,-0.7195333,-0.07808356,0.1565226,1.578952,2.142942,0.2329174,-0.3547474,0.2046646,6.351798,352.136,310.7978,
3409.783,0.05045497,-0.0196424,0.005793679,-0.1491358,-0.05217028,-0.04953689,0.1107633,0.08073153,-0.2589941,2.06152,1.822695,355.3133,0.9471359,0.04037245,-0.1236776,2.412492,1.175612,1.91503,0.0300868,0.2242733,0.1209767,327.4724,37.90694,273.7309,-1.234024,-0.6481324,-0.09581175,0.1603812,1.505007,1.95412,0.2171369,-0.3614336,0.2033068,6.94077,350.9307,309.6539,
3423.656,0.04799712,-0.0229154,0.005309288,-0.1717983,-0.02191934,-0.04085838,0.1113796,0.08030967,-0.2589583,2.240207,1.814414,355.3462,0.9214964,-0.01379835,-0.09989295,1.780193,1.26428,1.557367,0.04127988,0.2239538,0.1201372,328.8445,38.28172,273.1057,-1.230642,-0.5859484,-0.1094402,0.1800881,1.481231,1.886364,0.201853,-0.3672131,0.2019719,7.520792,349.5906,308.3968,
3437.337,0.04577117,-0.02622815,0.004849316,-0.2007419,0.001261536,-0.02581238,0.1119652,0.07987291,-0.2588696,2.445044,1.806551,355.3549,0.8896862,-0.06309485,-0.0785707,1.293188,1.338422,1.221271,0.05208436,0.2229267,0.1193691,330.1824,38.42107,272.8555,-1.206326,-0.4976716,-0.1252984,0.1650016,1.393835,1.871302,0.187279,-0.3713368,0.2002655,7.990685,348.3622,307.0546,
3451.484,0.04410684,-0.02909978,0.004747901,-0.219421,0.0217395,-0.01351784,0.1125579,0.07948074,-0.2588053,2.646075,1.774373,355.3629,0.8595223,-0.1115549,-0.06516318,1.066773,1.349341,1.08761,0.0625571,0.2211786,0.1186236,331.4659,38.71671,272.2565,-1.165443,-0.4054832,-0.1408734,0.1497646,1.267959,1.951634,0.1734744,-0.3745134,0.198265,8.295389,347.1555,305.4916,
3465.605,0.04250533,-0.03031858,0.004645707,-0.2271359,0.04007376,-0.01138086,0.1131048,0.07910678,-0.2586908,2.834401,1.735163,355.3915,0.8314303,-0.1534175,-0.06184994,1.062,1.216782,1.174509,0.07257983,0.2190135,0.1179188,332.5391,39.38605,270.9994,-1.132357,-0.333586,-0.1543314,0.2410354,1.196043,1.997019,0.1602264,-0.3772292,0.1962797,8.448714,345.7306,304.0311,
3479.272,0.04119935,-0.02917003,0.005559189,-0.221796,0.06489731,-0.008090238,0.1136656,0.07882966,-0.2585559,2.999462,1.65415,355.4034,0.8020455,-0.1816597,-0.0657206,1.215629,0.8980416,1.385016,0.08202246,0.2164828,0.1172104,333.2091,40.36832,269.0415,-1.076785,-0.2386299,-0.1706082,0.4160963,1.065384,1.979374,0.1483122,-0.3784737,0.1941598,8.285933,344.2379,302.8008,
3493.332,0.03928043,-0.02623813,0.007466189,-0.1844415,0.08220844,0.007131619,0.1141593,0.07855001,-0.2583952,3.073079,1.570417,355.3742,0.7656977,-0.2009421,-0.06874064,1.394884,0.5377204,1.549705,0.09087094,0.2135762,0.1165591,333.6052,41.33365,266.7981,-1.013796,-0.1617286,-0.1811166,0.5356743,0.9143627,1.902372,0.1372914,-0.3792962,0.1920284,8.018312,342.8705,301.7567,
3507.212,0.03825008,-0.02197601,0.009041198,-0.1414667,0.1054469,0.02834756,0.114712,0.07839826,-0.2582364,3.137649,1.44913,355.3243,0.7223647,-0.2177636,-0.06794053,1.439874,0.3454286,1.571261,0.0989763,0.2106281,0.1158808,334.0817,42.098,264.884,-0.949164,-0.1062974,-0.1844098,0.5381429,0.764214,1.817766,0.1270792,-0.3798948,0.1899666,7.733956,341.7278,300.75,
3520.885,0.03762094,-0.01703759,0.0112448,-0.09916656,0.1207244,0.0425332,0.1152735,0.0782489,-0.2580199,3.169868,1.335212,355.2845,0.671162,-0.2326291,-0.06523496,1.336828,0.3438259,1.429219,0.1062917,0.2078239,0.1151232,334.756,42.57715,263.611,-0.8668652,-0.05979584,-0.1815755,0.4662546,0.6410033,1.666767,0.1181288,-0.3800741,0.1879999,7.53155,340.857,299.8795,
3534.986,0.03678849,-0.01219224,0.01311265,-0.06096702,0.1281562,0.06466488,0.1157804,0.07820239,-0.2578168,3.175436,1.219464,355.1992,0.6229795,-0.2400684,-0.06665213,1.202775,0.3790805,1.246517,0.1131391,0.2051401,0.1140592,335.4571,42.88832,262.6879,-0.78653,-0.02562989,-0.1742575,0.4652995,0.5791759,1.431558,0.1102022,-0.3798601,0.1862408,7.425846,340.0241,299.3475,
